"Nom commune principale";"Code Insee commune";"Région";"Département";"Code Postal";"Type";"Nom d'evenement";"Latitude";"Longitude";"PTOT";"Petite commune"
Lodève;"34142";Occitanie;Hérault;34700;Monument;Halles;"43.732356";"3.303781";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Hôtel de Benoît de La Prunarède;"43.731955";"3.320129";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Hôtel de Fleury (Musée Dardé);"43.73159";"3.320412";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Hôtel de Salze;"43.730459";"3.320937";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Maison;"43.731291";"3.319865";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Maison;"43.731754";"3.320274";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Maison;"43.731946";"3.317793";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Maison;"43.732517";"3.318947";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Monument Aux Morts;"43.735778";"3.320097";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Monument;Pont de Montifort;"43.732356";"3.303781";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Musée;Musée de Lodève - Hôtel du Cardinal de Fleury;"43.7317029468675";"3.31997081176016";7524;oui
Lodève;"34142";Occitanie;Hérault;34700;Spectacle vivant;Festival Résurgence;"43.7307354901"; 3.30567667879;7524;oui
Loireauxence;"44213";Pays de la Loire;Loire-Atlantique;44370;Bibliothèque;Bibliothèque La Chapelle St Sauveur;"47.4401436753493";-0.983679175480606;7642;oui
Loireauxence;"44213";Pays de la Loire;Loire-Atlantique;44370;Bibliothèque;Bibliothèque de Belligné;"47.4671585388921";-1.02872213472585;7642;oui
Loireauxence;"44213";Pays de la Loire;Loire-Atlantique;44370;Bibliothèque;Bibliothèque de La Rouxière;"47.4405182188001";-0.985059101029604;7642;oui
Loireauxence;"44213";Pays de la Loire;Loire-Atlantique;44370;Bibliothèque;Bibliothèque de Varades;"47.4669514419945";-1.0292391610545;7642;oui
Loireauxence;"44213";Pays de la Loire;Loire-Atlantique;44370;Monument;Château de La Madeleine Dit Palais Briau;"47.426497";-1.0315;7642;oui
Lombez;"32213";Occitanie;Gers;;Espace protégé;Lombez, site patrimonial remarquable;"43.475245";"0.910178";2180;oui
Lombez;"32213";Occitanie;Gers;32220;Bibliothèque;Médiathèque Municipale;"43.4752643954472";"0.911190170648431";2180;oui
Lombez;"32213";Occitanie;Gers;32220;Monument;Ancien Couvent des Capucins;"43.473633";"0.907258";2180;oui
Lombez;"32213";Occitanie;Gers;32220;Monument;Eglise Notre-Dame, Ancienne Cathédrale;"43.473633";"0.907258";2180;oui
Longny les Villages;"61230";Normandie;Orne;61290;Bibliothèque;Médiathèque intercommunale de Longny au Perche;"48.5301909131391";"0.753374865462002";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Bibliothèque;Médiathèque intercommunale de Neuilly-sur-Eure;"48.5418926651042";"0.901588397323399";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Chapelle Notre-Dame-de-Pitié;"48.532859";"0.74693";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Château Fort;"48.583075";"0.81449";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Eglise;"48.572174";"0.702252";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Eglise Saint-Martin;"48.532859";"0.74693";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Manoir de Pontgirard;"48.485808";"0.705354";2917;oui
Longny les Villages;"61230";Normandie;Orne;61290;Monument;Prieuré de La Madeleine de Reno;"48.488274";"0.693642";2917;oui
Longuyon;"54322";Grand Est;Meurthe-et-Moselle;54260;Monument;Eglise Sainte-Agathe;"49.458637";"5.594223";5248;oui
Longuyon;"54322";Grand Est;Meurthe-et-Moselle;54260;Monument;Haut-Fourneau (Vestiges);"49.458637";"5.594223";5248;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Château de La Girottière (Ancien);"47.408637";-0.120107;6778;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Logis D'habitation de La Chesnaie-Archenon;"47.408637";-0.120107;6778;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Logis Le Grand Boust;"47.408637";-0.120107;6778;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Logis de Beauregard;"47.408637";-0.120107;6778;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Manoir de La Grand'maison;"47.408637";-0.120107;6778;oui
Longué-Jumelles;"49180";Pays de la Loire;Maine-et-Loire;49160;Monument;Manoir de La Vente;"47.408637";-0.120107;6778;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;;Espace protégé;Lorgues, site patrimonial remarquable;"43.488288";"6.355459";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Bibliothèque;Médiathèque de Lorgues;"43.4929562634776";"6.35977249126085";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Cinéma;Le Cinema;"43.4932756679425";"6.35885742071701";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Bains Maures;"43.474048";"6.354938";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Chapelle Notre-Dame de Belval;"43.474048";"6.354938";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Couvent des Ursulines (Ancien);"43.491986";"6.361542";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Eglise Collégiale Saint-Martin;"43.491917";"6.363145";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Fontaine;"43.475176";"6.383949";9846;oui
Lorgues;"83072";Provence-Alpes-Côte d'Azur;Var;83510;Monument;Presbytère;"43.474048";"6.354938";9846;oui
Loriol-sur-Drôme;"26166";Auvergne-Rhône-Alpes;Drôme;;Espace protégé;Loriol-sur-Drôme, site patrimonial remarquable;"44.767118";"4.822451";6711;oui
Loriol-sur-Drôme;"26166";Auvergne-Rhône-Alpes;Drôme;26270;Bibliothèque;Médiathèque municipale Loriol-sur-Drôme;"44.7541794217143";"4.82459867044503";6711;oui
Loriol-sur-Drôme;"26166";Auvergne-Rhône-Alpes;Drôme;26270;Cinéma;Espace(S);"44.7541794217143";"4.82459867044503";6711;oui
Loriol-sur-Drôme;"26166";Auvergne-Rhône-Alpes;Drôme;26270;Monument;Maison La Guérimande;"44.747487";"4.806631";6711;oui
Loriol-sur-Drôme;"26166";Auvergne-Rhône-Alpes;Drôme;26270;Musée;Microfolie Loriol-sur-Drôme;"44.751071155863";"4.81803267749052";6711;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Arts visuels, arts numériques;Expolaroïd;"47.2894645643"; 3.82491613793;1293;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Bibliothèque;Bibliothèque de Lormes;"47.2901748049864";"3.82162790359185";1293;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Monument;Eglise Saint-Alban;"47.291875";"3.818875";1293;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Musique;Cour Denis;"47.2894645643"; 3.82491613793;1293;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Musique;Festival C - Chanson Française et Cirque Nouveau;"47.2894645643"; 3.82491613793;1293;oui
Lormes;"58145";Bourgogne-Franche-Comté;Nièvre;58140;Musique;Opéra Voyageur;"47.2894645643"; 3.82491613793;1293;oui
Lorris;"45187";Centre-Val de Loire;Loiret;45260;Bibliothèque;Bibliothèque Municipale;"47.8875659230915";"2.51367306471062";3058;oui
Lorris;"45187";Centre-Val de Loire;Loiret;45260;Monument;Eglise Notre-Dame;"47.870183";"2.501436";3058;oui
Lorris;"45187";Centre-Val de Loire;Loiret;45260;Monument;Halle;"47.889557";"2.515443";3058;oui
Lorris;"45187";Centre-Val de Loire;Loiret;45260;Monument;Hôtel de Ville;"47.870183";"2.501436";3058;oui
Lorris;"45187";Centre-Val de Loire;Loiret;45260;Musique;Festival d'orgue et de musique ancienne;"47.86274799"; 2.49842209081;3058;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;;Espace protégé;Loudun, site patrimonial remarquable;"47.009712";"0.090263";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Cinéma, audiovisuel;Festival Anako du Film Ethnographique de Loudun;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Livre, littérature;En ces lieux...des livres;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Livre, littérature;Festival du livre jeunesse en Loudunais;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Musique;Festival des Jeunes Talents en Loudunais;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Spectacle vivant;Les Cousins d'Amérique;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86120;Spectacle vivant;Lug'en Scène;"47.0098072856"; 0.0990443124673;7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Bibliothèque;Médiathèque Municipale;"47.0076935110256";"0.0833230498037313";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Bibliothèque;Réseau du Pays Loudunais;"47.022468";"0.09029";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Cinéma;Cinema Cornay;"47.0101437813147";"0.0831394328250254";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Lieu archéologique;Musée Charbonneau-Lassay;"47.009976";"0.075743";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Lieu de mémoire;Musée Renaudot;"47.008133921909";"0.0824794813090248";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Ancienne Commanderie de Templiers Saint-Jean;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Bâtiments Abritant Le Dépôt Lapidaire;"47.008017";"0.086336";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Château (Ancien);"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Château du Bois-Gourmond;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Château du Bois-Rogue, À Rossay;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Couvent des Carmes;"47.010056";"0.074925";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Eglise Saint-Pierre;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Eglise Sainte-Croix;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Enceinte;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Hôtel de Saint-Laon;"47.010459";"0.085517";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Hôtel de Ville;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Maison;"47.011449";"0.082059";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Maison;"47.012311";"0.079294";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Maison des Echevins (Ancienne);"47.007156";"0.083119";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Portail;"47.011853";"0.078783";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Monument;Porte du Martray;"47.011443";"0.099048";7052;oui
Loudun;"86137";Nouvelle-Aquitaine;Vienne;86200;Musée;Musée Charbonneau-Lassay;"47.0099106591388";"0.0739318648987795";7052;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Bibliothèque;Loudéac Communauté Bretagne Centre;"48.171023";-2.753551;10084;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Bibliothèque;Médiathèque Municipale de Loudeac;"48.176399659982";-2.75979220973267;10084;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Cinéma;Quai des Images;"48.172681";-2.751236;10084;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Livre, littérature;Mini-Mômes & Maxi-Mômes;"48.1740293909"; -2.75097544378;10084;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Musée;Micro-Folie de Loudeac;"48.1763368386146";-2.75978170420434;10084;oui
Loudéac;"22136";Bretagne;Côtes-d'Armor;22600;Théâtre;Palais des Congrès et de la Culture;"48.182783";-2.753466;10084;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Bibliothèque;Bibliothèque Itinérante;"46.627165519607";"5.22618755333391";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Bibliothèque;Bibliothèque Municipale;"46.6287935384397";"5.22010840002294";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Bibliothèque;Bresse Louhannaise Intercom;"46.627152";"5.226486";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Cinéma;Eden;"46.630373385642";"5.22302829807845";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Monument;Hôtel du Commerce;"46.62471";"5.237998";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Monument;Hôtel-Dieu;"46.639851";"5.212006";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Monument;Sous-Préfecture de Louhans;"46.627387";"5.223569";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Monument;Théâtre Municipal;"46.629362";"5.223657";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Monument;Tours Saint-Pierre Et Saint-Paul;"46.639851";"5.212006";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Musique;Les nuits bressanes;"46.6351883548"; 5.23839292789;6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Musique;Louhans Jazz Festival;"46.6351883548"; 5.23839292789;6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Musée;"L'atelier D'un Journal"" de Louhans - Musée Municipal";"46.6305364966688";"5.2245054959292";6685;oui
Louhans;"71263";Bourgogne-Franche-Comté;Saône-et-Loire;71500;Spectacle vivant;Le mois thérapeutique;"46.6351883548"; 5.23839292789;6685;oui
Loupian;"34143";Occitanie;Hérault;;Espace protégé;Loupian, site patrimonial remarquable;"43.452287";"3.614424";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Bibliothèque;Médiathèque-cdi Stéphane Hessel de Loupian;"43.4482000147056";"3.60829658741862";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Lieu archéologique;Les Prés Bas;"43.4409757384452";"3.61455569031409";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Lieu archéologique;Sainte-Cécile;"43.448845";"3.614719";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Monument;Eglise Saint-Hippolyte;"43.454177";"3.622975";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Monument;Eglise Sainte-Cécile;"43.454177";"3.622975";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Monument;Maison;"43.449222";"3.613714";2234;oui
Loupian;"34143";Occitanie;Hérault;34140;Monument;Parcelles Contenant Les Vestiges D'une Villa Et de Mosaïques Gallo-Romaines;"43.4409757384452";"3.61455569031409";2234;oui
Loures-Barousse;"65287";Occitanie;Hautes-Pyrénées;65370;Bibliothèque;Bibliothèque;"43.0243539447185";"0.604265174980636";631;oui
Louvigné-du-Désert;"35162";Bretagne;Ille-et-Vilaine;35420;Bibliothèque;Médiathèque communautaire de Louvigné du Désert;"48.4816788007249";-1.12646916569069;3392;oui
Louvigné-du-Désert;"35162";Bretagne;Ille-et-Vilaine;35420;Monument;Château de Monthorin;"48.475117";-1.118406;3392;oui
Louvigné-du-désert;"35162";Bretagne;Ille-et-Vilaine;35420;Musique;Festival de Bretagne des Fanfares;"48.4868885908"; -1.12369660788;3392;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Bibliothèque;Bibliothèque intercommunale La Lucarne;"49.049822421138";"2.51072701694502";12163;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Lieu archéologique;Musée Intercommunal D'histoire Et D'archéologie;"49.041117";"2.50695";12163;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Monument;Eglise Saint-Justin Et Tour Saint-Rieul Qui Lui Sert de Clocher;"49.046881";"2.50424";12163;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Monument;Ferme;"49.040788";"2.505031";12163;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Monument;Porte du 13e Siècle;"49.042361";"2.508754";12163;oui
Louvres;"95351";Île-de-France;Val-d'Oise;95380;Musée;Archea - Musée Intercommunal D'histoire Et D'archéologie;"49.0410403621374";"2.50728673087436";12163;oui
Loué;"72168";Pays de la Loire;Sarthe;72540;Arts visuels, arts numériques;Festial Photographique de Loué;"47.9976308821"; -0.138237768355;2091;oui
Loué;"72168";Pays de la Loire;Sarthe;72540;Bibliothèque;BIBLIOTHÈQUE MICHEL LEBRUN;"47.9948711161721";-0.153540580637843;2091;oui
Loué;"72168";Pays de la Loire;Sarthe;72540;Monument;Château de Coulennes;"48.003271";-0.150493;2091;oui
Lubersac;"19121";Nouvelle-Aquitaine;Corrèze;19210;Bibliothèque;LUBERSAC Médiathèque INTERCOMMUNALE;"45.4436225501384";"1.40284197367062";2294;oui
Lubersac;"19121";Nouvelle-Aquitaine;Corrèze;19210;Monument;Eglise Saint-Etienne;"45.449552";"1.403017";2294;oui
Lubersac;"19121";Nouvelle-Aquitaine;Corrèze;19210;Monument;Maison Renaissance;"45.444137";"1.404276";2294;oui
Luc-sur-Mer;"14384";Normandie;Calvados;14530;Cinéma;Drakkar;"49.3130513156749";-0.356637824251702;3328;oui
Luc-sur-Mer;"14384";Normandie;Calvados;14530;Monument;Ancienne Église;"49.308294";-0.356068;3328;oui
Luc-sur-Mer;"14384";Normandie;Calvados;14530;Monument;Croix En Pierre;"49.308294";-0.356068;3328;oui
Luc-sur-Mer;"14384";Normandie;Calvados;14530;Musique;Luc-sur-Mer Tribute Fest;"49.3085348418"; -0.357463109618;3328;oui
Lumbres;"62534";Hauts-de-France;Pas-de-Calais;62380;Bibliothèque;Médiathèque municipale;"50.7051663479717";"2.12141828784901";3645;oui
Lumbres;"62534";Hauts-de-France;Pas-de-Calais;62380;Bibliothèque;Service Lecture Plume;"50.705925";"2.11089";3645;oui
Luneray;"76400";Normandie;Seine-Maritime;76810;Bibliothèque;Bibliothèque Paul Collen de Luneray;"49.8253126803477";"0.912579290345903";2206;oui
Luneray;"76400";Normandie;Seine-Maritime;76810;Monument;Temple;"49.830264";"0.914032";2206;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Arts visuels, arts numériques;Street Art au pied des murs;"47.6851664568"; 6.49651910322;8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Bibliothèque;Bibliothèque Gilles Roy;"47.6843897136148";"6.49270221452258";8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Cinéma;Espace Melies;"47.6846658738248";"6.49830098360921";8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Cinéma, audiovisuel;Ciném’action - Rencontre avec les réalisateurs;"47.6851664568"; 6.49651910322;8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Monument;Ancienne Abbaye de Lure Ou Ancienne Abbaye de Murbach;"47.687193";"6.491332";8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Monument;Hospice Marie-Richard (Ancien);"47.681464";"6.500751";8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Service d'archives;Commune de Lure - Archives municipales;"47.6860007978811";"6.49447150449075";8103;oui
Lure;"70310";Bourgogne-Franche-Comté;Haute-Saône;70200;Spectacle vivant;Les Franches Conteries;"47.6851664568"; 6.49651910322;8103;oui
Luri;"2B152";Corse;Haute-Corse;20228;Monument;Eglise Paroissiale Saint-Pierre-de-Piazza;"42.888726";"9.473231";862;oui
Luri;"2B152";Corse;Haute-Corse;20228;Monument;Tour de Sénèque, Dite Ancien Donjon;"42.888726";"9.473231";862;oui
Luri;"2B152";Corse;Haute-Corse;20228;Monument;Villa Saint-Jacques;"42.888726";"9.473231";862;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Bibliothèque;Bibliothèque Municipale;"46.4355027919552";"0.122788354979616";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Château Médiéval;"46.438654";"0.110378";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Eglise Notre-Dame-Et-Saint-Junien;"46.438654";"0.110378";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Halles;"46.438654";"0.110378";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Maison;"46.459533";"0.143555";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Maison du Gouverneur;"46.436333";"0.124862";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Monument;Maisons À Pans de Bois du 16e Siècle;"46.435943";"0.122788";2646;oui
Lusignan;"86139";Nouvelle-Aquitaine;Vienne;86600;Musique;Festival Mélusik;"46.4377572057"; 0.114217790925;2646;oui
Lussac-les-Châteaux;"86140";Nouvelle-Aquitaine;Vienne;86320;Bibliothèque;Pôle Culturel La Sabline;"46.4036983589401";"0.725890250108877";2314;oui
Lussac-les-Châteaux;"86140";Nouvelle-Aquitaine;Vienne;86320;Lieu archéologique;Musée de La Préhistoire Raymond Touchard;"46.403482";"0.725666";2314;oui
