latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
45.1875792537	3.30357255266	43133	Monument	1	patrimoine
45.167914341	4.0135758548	43134	Bibliothèque	1	vivant
44.9345419113	4.00710354299	43135	Bibliothèque	1	vivant
44.9345419113	4.00710354299	43135	Monument	6	patrimoine
44.9763403351	3.63605677462	43136	Bibliothèque	1	vivant
44.9763403351	3.63605677462	43136	Monument	3	patrimoine
45.2906264528	4.18362572726	43137	Bibliothèque	1	vivant
45.2906264528	4.18362572726	43137	Cinéma	1	vivant
45.2906264528	4.18362572726	43137	Monument	3	patrimoine
45.2287759624	3.7139620012	43138	Bibliothèque	1	vivant
45.2287759624	3.7139620012	43138	Monument	1	patrimoine
45.067076923	3.91276258788	43140	Bibliothèque	1	vivant
45.1844564784	4.32318621334	43141	Bibliothèque	2	vivant
45.1595314738	4.35494636429	43142	Bibliothèque	1	vivant
45.0097274069	4.11399485944	43143	Monument	4	patrimoine
44.9490292294	4.10321682269	43144	Monument	1	patrimoine
44.9060432903	3.7403767146	43145	Monument	2	patrimoine
45.2953490869	3.34066049847	43147	Monument	2	patrimoine
45.2181062254	3.51504547862	43148	Bibliothèque	1	vivant
45.2181062254	3.51504547862	43148	Lieu de mémoire	1	patrimoine
45.0291359693	3.52107311207	43149	Monument	1	patrimoine
45.1022318676	4.06426000884	43150	Bibliothèque	1	vivant
45.0393522436	3.38513092079	43151	Bibliothèque	1	vivant
45.0800346307	3.8608598463	43152	Bibliothèque	1	vivant
45.0800346307	3.8608598463	43152	Monument	4	patrimoine
45.3352775627	4.24335306756	43153	Bibliothèque	1	vivant
45.3352775627	4.24335306756	43153	Monument	4	patrimoine
44.7650507799	3.87177102948	43154	Bibliothèque	1	vivant
44.7650507799	3.87177102948	43154	Monument	12	patrimoine
45.0245718989	3.59400900107	43155	Monument	1	patrimoine
44.890701673	4.04430480363	43156	Bibliothèque	1	vivant
44.890701673	4.04430480363	43156	Monument	3	patrimoine
45.0276366659	3.89535229067	43157	Bibliothèque	3	vivant
45.0276366659	3.89535229067	43157	Cinéma	1	vivant
45.0276366659	3.89535229067	43157	Conservatoire	1	vivant
45.0276366659	3.89535229067	43157	Espace protégé	1	patrimoine
45.0276366659	3.89535229067	43157	Librairie	2	vivant
45.0276366659	3.89535229067	43157	Lieu archéologique	1	patrimoine
45.0276366659	3.89535229067	43157	Monument	88	patrimoine
45.0276366659	3.89535229067	43157	Musée	1	vivant
45.0276366659	3.89535229067	43157	Service d'archives	3	patrimoine
45.0703483996	4.10438606163	43158	Bibliothèque	1	vivant
45.1915194359	4.28286048078	43159	Bibliothèque	1	vivant
44.8046724953	3.80135032681	43160	Bibliothèque	1	vivant
44.8046724953	3.80135032681	43160	Monument	2	patrimoine
45.2190833833	4.0281941736	43162	Bibliothèque	1	vivant
45.2190833833	4.0281941736	43162	Cinéma	1	vivant
45.2190833833	4.0281941736	43162	Monument	4	patrimoine
45.2190833833	4.0281941736	43162	Musée	1	vivant
45.2349277703	4.42239825506	43163	Bibliothèque	1	vivant
45.2349277703	4.42239825506	43163	Monument	2	patrimoine
45.2332759866	3.94803768811	43164	Bibliothèque	1	vivant
45.2332759866	3.94803768811	43164	Monument	2	patrimoine
45.1310458657	4.00299232791	43165	Bibliothèque	1	vivant
45.1310458657	4.00299232791	43165	Cinéma	1	vivant
45.1310458657	4.00299232791	43165	Monument	2	patrimoine
45.2750942654	3.95362357307	43166	Bibliothèque	1	vivant
45.2750942654	3.95362357307	43166	Monument	5	patrimoine
45.0843286639	3.56334774649	43167	Monument	3	patrimoine
45.0843286639	3.56334774649	43167	Musée	1	vivant
44.8335033818	3.92431470071	43168	Monument	1	patrimoine
45.2770787888	3.28293781034	43170	Bibliothèque	1	vivant
45.2770787888	3.28293781034	43170	Monument	3	patrimoine
45.143785338	4.43283781114	43172	Bibliothèque	1	vivant
44.8488448376	3.7017331101	43173	Bibliothèque	1	vivant
44.8488448376	3.7017331101	43173	Monument	1	patrimoine
44.9899054151	3.82630657587	43174	Bibliothèque	1	vivant
44.9899054151	3.82630657587	43174	Monument	1	patrimoine
45.1344047659	3.38998443053	43175	Monument	1	patrimoine
45.3102257705	4.28479871103	43177	Bibliothèque	1	vivant
45.3102257705	4.28479871103	43177	Monument	1	patrimoine
45.3048407835	3.54764770855	43178	Monument	1	patrimoine
45.0855006006	4.00620064069	43181	Bibliothèque	1	vivant
45.0855006006	4.00620064069	43181	Monument	1	patrimoine
45.1418528547	3.63036535323	43183	Monument	1	patrimoine
45.3569721044	4.25874245507	43184	Bibliothèque	1	vivant
45.4018591959	3.30958888923	43185	Bibliothèque	2	vivant
44.9731979795	4.13915382699	43186	Bibliothèque	1	vivant
44.9731979795	4.13915382699	43186	Monument	4	patrimoine
45.1738034245	3.83061970488	43187	Monument	1	patrimoine
45.1592040018	3.55160746234	43188	Bibliothèque	1	vivant
45.1592040018	3.55160746234	43188	Monument	2	patrimoine
45.3036551402	3.88836615913	43189	Bibliothèque	1	vivant
45.3036551402	3.88836615913	43189	Monument	1	patrimoine
45.0328118142	3.97768212024	43190	Bibliothèque	1	vivant
45.0328118142	3.97768212024	43190	Monument	4	patrimoine
44.8551736176	3.76182411764	43192	Bibliothèque	1	vivant
44.8551736176	3.76182411764	43192	Monument	2	patrimoine
45.3812027822	3.43912460224	43193	Bibliothèque	1	vivant
45.3812027822	3.43912460224	43193	Monument	1	patrimoine
45.0776971566	4.04872632629	43194	Bibliothèque	1	vivant
45.0776971566	4.04872632629	43194	Monument	1	patrimoine
45.2003952069	3.40653237209	43195	Monument	3	patrimoine
45.3634716974	3.81088454906	43196	Monument	1	patrimoine
44.9424426092	3.72370302131	43198	Bibliothèque	1	vivant
44.9424426092	3.72370302131	43198	Monument	2	patrimoine
45.1042127113	4.21151710813	43199	Bibliothèque	1	vivant
45.1042127113	4.21151710813	43199	Monument	3	patrimoine
45.0298500492	4.07958442261	43200	Bibliothèque	1	vivant
45.0298500492	4.07958442261	43200	Monument	2	patrimoine
45.3060820741	3.92419181239	43201	Monument	2	patrimoine
45.0480264349	3.57559827157	43202	Monument	2	patrimoine
45.1468584191	4.04767763095	43203	Bibliothèque	1	vivant
45.1468584191	4.04767763095	43203	Monument	1	patrimoine
45.1899135019	4.43701562195	43204	Bibliothèque	1	vivant
45.3464620965	4.32210479945	43205	Bibliothèque	1	vivant
45.3464620965	4.32210479945	43205	Cinéma	1	vivant
45.2327467078	3.3312524212	43206	Bibliothèque	1	vivant
45.2768738182	3.34696183552	43207	Bibliothèque	1	vivant
45.2768738182	3.34696183552	43207	Monument	1	patrimoine
44.9073562308	3.94556277638	43210	Bibliothèque	1	vivant
44.9073562308	3.94556277638	43210	Monument	1	patrimoine
45.2200624958	4.1349880615	43211	Bibliothèque	1	vivant
45.2200624958	4.1349880615	43211	Monument	3	patrimoine
45.3474785194	3.96287922674	43212	Bibliothèque	1	vivant
45.3474785194	3.96287922674	43212	Monument	7	patrimoine
45.2420793243	4.28312816043	43213	Bibliothèque	1	vivant
45.2420793243	4.28312816043	43213	Monument	1	patrimoine
45.2575508782	3.64684459973	43214	Bibliothèque	1	vivant
45.2575508782	3.64684459973	43214	Monument	1	patrimoine
44.7990652286	3.89356890721	43215	Monument	2	patrimoine
45.135004008	3.82064144653	43216	Bibliothèque	1	vivant
45.135004008	3.82064144653	43216	Espace protégé	1	patrimoine
45.135004008	3.82064144653	43216	Monument	4	patrimoine
45.2465337146	3.88792807023	43217	Bibliothèque	1	vivant
45.0467218155	4.02721222555	43218	Monument	2	patrimoine
45.2494259464	3.55233411018	43219	Bibliothèque	1	vivant
44.9200322739	3.6252137957	43220	Bibliothèque	1	vivant
45.0017025965	3.66961658789	43221	Bibliothèque	1	vivant
45.0017025965	3.66961658789	43221	Monument	6	patrimoine
45.194796266	3.44322904217	43222	Bibliothèque	1	vivant
45.2650235989	4.33989066795	43223	Bibliothèque	1	vivant
45.2650235989	4.33989066795	43223	Monument	1	patrimoine
45.2470426213	4.22851598334	43224	Bibliothèque	1	vivant
45.2470426213	4.22851598334	43224	Cinéma	1	vivant
44.8753908292	3.67498479809	43225	Monument	1	patrimoine
45.3769366563	3.54177146046	43226	Monument	1	patrimoine
45.2943304706	4.32399276443	43227	Bibliothèque	1	vivant
45.3365023071	3.77629585977	43228	Monument	1	patrimoine
45.0748772285	3.79903420873	43229	Bibliothèque	1	vivant
45.0748772285	3.79903420873	43229	Monument	5	patrimoine
45.1521679091	3.89844373867	43230	Bibliothèque	1	vivant
45.1521679091	3.89844373867	43230	Monument	1	patrimoine
44.866504818	3.98094125791	43231	Bibliothèque	1	vivant
44.866504818	3.98094125791	43231	Lieu archéologique	1	patrimoine
44.866504818	3.98094125791	43231	Monument	3	patrimoine
45.2095833426	3.48272203191	43232	Bibliothèque	1	vivant
45.2095833426	3.48272203191	43232	Monument	1	patrimoine
45.0461886154	3.7913435493	43233	Bibliothèque	1	vivant
45.0461886154	3.7913435493	43233	Monument	1	patrimoine
44.9482034569	3.53883236387	43234	Bibliothèque	1	vivant
44.9482034569	3.53883236387	43234	Lieu archéologique	1	patrimoine
44.9482034569	3.53883236387	43234	Monument	7	patrimoine
45.2951430004	4.24948806021	43236	Bibliothèque	1	vivant
45.2951430004	4.24948806021	43236	Monument	1	patrimoine
45.2716430233	3.69436180182	43237	Bibliothèque	1	vivant
44.9541814501	3.78325926498	43238	Bibliothèque	1	vivant
44.9541814501	3.78325926498	43238	Monument	8	patrimoine
45.0787632702	3.62714763448	43239	Bibliothèque	1	vivant
45.0787632702	3.62714763448	43239	Monument	1	patrimoine
45.2521425669	3.99655287323	43240	Bibliothèque	1	vivant
44.9577428375	3.88118652171	43241	Bibliothèque	1	vivant
44.9577428375	3.88118652171	43241	Lieu archéologique	1	patrimoine
44.9577428375	3.88118652171	43241	Monument	4	patrimoine
45.0498915029	3.4568585058	43242	Monument	2	patrimoine
45.1133166621	4.3002040908	43244	Bibliothèque	2	vivant
45.1133166621	4.3002040908	43244	Cinéma	1	vivant
45.1133166621	4.3002040908	43244	Monument	4	patrimoine
44.859407492	3.56070986719	43245	Bibliothèque	1	vivant
44.859407492	3.56070986719	43245	Monument	1	patrimoine
45.2875962706	4.01198563489	43246	Bibliothèque	1	vivant
45.2875962706	4.01198563489	43246	Monument	3	patrimoine
45.3520799718	3.19806819425	43247	Monument	1	patrimoine
45.3212577135	4.04688215633	43249	Bibliothèque	1	vivant
45.3212577135	4.04688215633	43249	Monument	1	patrimoine
45.2714155146	3.52832787466	43250	Monument	1	patrimoine
45.0239274743	3.86582485038	43251	Bibliothèque	1	vivant
45.0239274743	3.86582485038	43251	Monument	4	patrimoine
45.0239274743	3.86582485038	43251	Théâtre	1	vivant
44.9902033673	4.26962911111	43253	Bibliothèque	1	vivant
44.9902033673	4.26962911111	43253	Monument	1	patrimoine
45.1168091286	3.69404145976	43254	Bibliothèque	1	vivant
44.9815131763	3.48283306813	43256	Bibliothèque	1	vivant
45.0324468442	3.73446025932	43257	Bibliothèque	1	vivant
45.0324468442	3.73446025932	43257	Monument	2	patrimoine
45.3722827688	3.33088237226	43258	Bibliothèque	1	vivant
45.1465444602	3.71122620061	43259	Bibliothèque	1	vivant
45.1465444602	3.71122620061	43259	Monument	1	patrimoine
45.4052201383	3.34832487866	43261	Bibliothèque	1	vivant
45.4052201383	3.34832487866	43261	Monument	1	patrimoine
45.2509891916	3.40398248919	43262	Bibliothèque	1	vivant
45.2509891916	3.40398248919	43262	Monument	5	patrimoine
44.8507243693	3.95129069214	43263	Bibliothèque	1	vivant
45.1942784893	3.37774101314	43264	Bibliothèque	1	vivant
45.2404575715	4.17878792262	43265	Bibliothèque	1	vivant
45.1929802448	3.90530679663	43267	Bibliothèque	1	vivant
45.1393761299	4.13104937731	43268	Bibliothèque	1	vivant
45.1393761299	4.13104937731	43268	Cinéma	1	vivant
45.1393761299	4.13104937731	43268	Monument	1	patrimoine
47.5560384833	-1.49327262094	44001	Bibliothèque	1	vivant
47.5560384833	-1.49327262094	44001	Monument	1	patrimoine
47.0719256611	-1.41556455507	44002	Bibliothèque	1	vivant
47.0719256611	-1.41556455507	44002	Monument	1	patrimoine
47.3833270209	-1.18241880879	44003	Bibliothèque	1	vivant
47.3833270209	-1.18241880879	44003	Cinéma	1	vivant
47.3833270209	-1.18241880879	44003	Monument	5	patrimoine
47.3833270209	-1.18241880879	44003	Théâtre	1	vivant
47.1592162214	-1.95412512421	44005	Bibliothèque	3	vivant
47.1592162214	-1.95412512421	44005	Monument	1	patrimoine
47.4379772072	-2.41272577216	44006	Bibliothèque	1	vivant
47.635436304	-1.97050871505	44007	Bibliothèque	1	vivant
47.635436304	-1.97050871505	44007	Monument	1	patrimoine
47.2120137336	-1.46246852595	44009	Bibliothèque	1	vivant
47.2120137336	-1.46246852595	44009	Cinéma	1	vivant
47.2844487793	-2.474374647	44010	Bibliothèque	1	vivant
47.2844487793	-2.474374647	44010	Espace protégé	1	patrimoine
47.2844487793	-2.474374647	44010	Monument	4	patrimoine
47.2844487793	-2.474374647	44010	Musée	1	vivant
47.0856704602	-2.03170205961	44012	Bibliothèque	1	vivant
47.0856704602	-2.03170205961	44012	Cinéma	1	vivant
47.0856704602	-2.03170205961	44012	Espace protégé	1	patrimoine
47.0856704602	-2.03170205961	44012	Librairie	1	vivant
47.3800629578	-2.07409913989	44013	Bibliothèque	1	vivant
47.1004098153	-1.50942309254	44014	Bibliothèque	1	vivant
47.4628210409	-1.76789479614	44015	Bibliothèque	2	vivant
47.4628210409	-1.76789479614	44015	Cinéma	1	vivant
47.4628210409	-1.76789479614	44015	Monument	2	patrimoine
47.4628210409	-1.76789479614	44015	Musée	1	vivant
47.2350761826	-1.20383839178	44016	Bibliothèque	1	vivant
47.1473396882	-1.6725437059	44018	Bibliothèque	1	vivant
47.1473396882	-1.6725437059	44018	Monument	2	patrimoine
47.304903513	-1.91266951692	44019	Bibliothèque	1	vivant
47.304903513	-1.91266951692	44019	Monument	1	patrimoine
47.1709061678	-1.61739752858	44020	Bibliothèque	1	vivant
47.1709061678	-1.61739752858	44020	Cinéma	1	vivant
47.1709061678	-1.61739752858	44020	Théâtre	1	vivant
47.0381472853	-1.92586734325	44021	Bibliothèque	2	vivant
47.0381472853	-1.92586734325	44021	Musée	1	vivant
47.053455839	-1.16316059855	44022	Bibliothèque	1	vivant
47.4171698448	-1.87739194688	44023	Bibliothèque	1	vivant
47.4171698448	-1.87739194688	44023	Monument	1	patrimoine
47.1701591492	-1.72606479691	44024	Bibliothèque	1	vivant
47.4160977851	-1.96776519689	44025	Bibliothèque	1	vivant
47.4160977851	-1.96776519689	44025	Cinéma	1	vivant
47.4160977851	-1.96776519689	44025	Monument	1	patrimoine
47.3017191833	-1.47277200095	44026	Bibliothèque	2	vivant
47.3017191833	-1.47277200095	44026	Centre d'art	1	vivant
47.3017191833	-1.47277200095	44026	Cinéma	1	vivant
47.3017191833	-1.47277200095	44026	Monument	2	patrimoine
47.3017191833	-1.47277200095	44026	Théâtre	1	vivant
47.3920308092	-1.55573718805	44027	Bibliothèque	1	vivant
47.3920308092	-1.55573718805	44027	Monument	1	patrimoine
47.3920308092	-1.55573718805	44027	Théâtre	1	vivant
47.3374810886	-1.35950738339	44028	Bibliothèque	1	vivant
47.3374810886	-1.35950738339	44028	Monument	4	patrimoine
47.2808739279	-1.34947633422	44029	Bibliothèque	1	vivant
47.2808739279	-1.34947633422	44029	Cinéma	1	vivant
47.2808739279	-1.34947633422	44029	Monument	2	patrimoine
47.4371350794	-2.24565131355	44030	Bibliothèque	1	vivant
47.6202560031	-1.19540234544	44031	Bibliothèque	1	vivant
47.6202560031	-1.19540234544	44031	Monument	1	patrimoine
47.1722913827	-1.34993806222	44032	Bibliothèque	1	vivant
47.1722913827	-1.34993806222	44032	Théâtre	1	vivant
47.3530614373	-1.98191491086	44033	Bibliothèque	1	vivant
47.3530614373	-1.98191491086	44033	Monument	1	patrimoine
47.3035629617	-1.56078596697	44035	Bibliothèque	1	vivant
47.3035629617	-1.56078596697	44035	Monument	2	patrimoine
47.3035629617	-1.56078596697	44035	Théâtre	1	vivant
47.7221583524	-1.38664809937	44036	Bibliothèque	1	vivant
47.7221583524	-1.38664809937	44036	Cinéma	1	vivant
47.7221583524	-1.38664809937	44036	Conservatoire	1	vivant
47.7221583524	-1.38664809937	44036	Monument	6	patrimoine
47.7221583524	-1.38664809937	44036	Musée	2	vivant
47.7221583524	-1.38664809937	44036	Théâtre	1	vivant
47.1158057933	-1.43844838155	44037	Bibliothèque	1	vivant
47.1588661346	-2.01200123653	44038	Bibliothèque	1	vivant
47.1588661346	-2.01200123653	44038	Monument	2	patrimoine
47.1811170912	-1.79840995834	44039	Bibliothèque	1	vivant
47.0891104813	-1.596195347	44041	Bibliothèque	1	vivant
47.0891104813	-1.596195347	44041	Monument	1	patrimoine
47.097896998	-1.27042598067	44043	Bibliothèque	1	vivant
47.097896998	-1.27042598067	44043	Cinéma	1	vivant
47.097896998	-1.27042598067	44043	Espace protégé	1	patrimoine
47.097896998	-1.27042598067	44043	Monument	11	patrimoine
47.6488519078	-1.76222816396	44044	Bibliothèque	1	vivant
47.6488519078	-1.76222816396	44044	Monument	1	patrimoine
47.2968036073	-1.8357108105	44045	Bibliothèque	1	vivant
47.2600100383	-2.09386404628	44046	Bibliothèque	1	vivant
47.2309985029	-1.72929002573	44047	Bibliothèque	1	vivant
47.2309985029	-1.72929002573	44047	Monument	1	patrimoine
47.2309985029	-1.72929002573	44047	Service d'archives	1	patrimoine
47.2309985029	-1.72929002573	44047	Théâtre	1	vivant
47.3885628195	-1.29271841264	44048	Bibliothèque	1	vivant
47.3885628195	-1.29271841264	44048	Monument	1	patrimoine
47.2922743449	-2.52277844422	44049	Bibliothèque	1	vivant
47.2922743449	-2.52277844422	44049	Cinéma	1	vivant
47.2922743449	-2.52277844422	44049	Espace protégé	1	patrimoine
47.2922743449	-2.52277844422	44049	Monument	13	patrimoine
47.4044611195	-2.15336667516	44050	Bibliothèque	1	vivant
47.6576802483	-1.67772975598	44051	Bibliothèque	1	vivant
47.6576802483	-1.67772975598	44051	Monument	1	patrimoine
47.3392097617	-2.0741602335	44052	Bibliothèque	1	vivant
47.3392097617	-2.0741602335	44052	Cinéma	1	vivant
47.3392097617	-2.0741602335	44052	Monument	3	patrimoine
47.4684630967	-2.05940448032	44053	Bibliothèque	1	vivant
47.6690929055	-1.32185881383	44054	Bibliothèque	1	vivant
47.2909720179	-2.3538291745	44055	Bibliothèque	1	vivant
47.2909720179	-2.3538291745	44055	Cinéma	1	vivant
47.2909720179	-2.3538291745	44055	Conservatoire	1	vivant
47.2909720179	-2.3538291745	44055	Espace protégé	1	patrimoine
47.2909720179	-2.3538291745	44055	Librairie	1	vivant
47.2909720179	-2.3538291745	44055	Monument	1	patrimoine
47.2909720179	-2.3538291745	44055	Service d'archives	2	patrimoine
47.3905699563	-1.79530261946	44056	Bibliothèque	1	vivant
47.3905699563	-1.79530261946	44056	Monument	1	patrimoine
47.5805909749	-2.02458187409	44057	Bibliothèque	1	vivant
47.5805909749	-2.02458187409	44057	Monument	1	patrimoine
47.8000443229	-1.38761214981	44058	Bibliothèque	1	vivant
47.2455073631	-1.93405826107	44061	Bibliothèque	1	vivant
47.5279203716	-1.79412055817	44062	Bibliothèque	1	vivant
47.5279203716	-1.79412055817	44062	Monument	1	patrimoine
47.0812318041	-1.21795705627	44063	Bibliothèque	1	vivant
47.0812318041	-1.21795705627	44063	Monument	1	patrimoine
47.1044539402	-1.31077198119	44064	Bibliothèque	1	vivant
47.1044539402	-1.31077198119	44064	Monument	1	patrimoine
47.5758381027	-1.31165475959	44065	Bibliothèque	1	vivant
47.5758381027	-1.31165475959	44065	Monument	1	patrimoine
47.3606796643	-1.61754475868	44066	Bibliothèque	1	vivant
47.6278891238	-1.83077595154	44067	Bibliothèque	2	vivant
47.6278891238	-1.83077595154	44067	Cinéma	1	vivant
47.6278891238	-1.83077595154	44067	Monument	1	patrimoine
47.5034137503	-1.95561601434	44068	Bibliothèque	1	vivant
